file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks3_linear_equations_basic_1afc0433ad,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_integers_directed_numbers_d18c5395ba,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_sequences_linear_1af2f3359f,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_sequences_linear_c10759533a,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_sequences_linear_1e6dac3b16,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_ratio_proportion_42705f96ac,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_ratio_proportion_9ab0d6ab67,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_linear_equations_basic_d7f80fc1a6,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_algebra_simplify_substitute_d079963621,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_linear_equations_basic_9bfd05a5a3,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks3_linear_equations_basic_1a3afd5a31,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
